pdbid,ref,pred,ligand_id,pairing_method,ligand_heavy_atoms,ligand_rmsd,protein_pairs,protein_rmsd,status,error
6EW4,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6EW4.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6EW4.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6GE7,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6GE7.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6GE7.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6GF9,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6GF9.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6GF9.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6GFS,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6GFS.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6GFS.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6IWP,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6IWP.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6IWP.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6LX7,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6LX7.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6LX7.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6MD0,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6MD0.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6MD0.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6NOK,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6NOK.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6NOK.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6OMK,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6OMK.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6OMK.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6SLD,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6SLD.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6SLD.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6XU5,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XU5.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XU5.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6XU9,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XU9.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XU9.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6XUA,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XUA.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XUA.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6XUW,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XUW.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XUW.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6XVQ,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XVQ.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XVQ.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6XVR,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XVR.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XVR.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
6XW9,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XW9.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XW9.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7DEI,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7DEI.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7DEI.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7E25,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7E25.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7E25.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7FW5,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7FW5.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7FW5.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7FXL,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7FXL.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7FXL.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7FY1,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7FY1.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7FY1.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7FZK,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7FZK.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7FZK.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7JX2,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7JX2.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7JX2.pdbqt,A:VLP:201,chem,23,3.89402463090399,135,8.32547275083655e-15,ok,
7K3I,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7K3I.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7K3I.pdbqt,A:VLZ:201,chem,19,2.0983060461138394,138,1.3183362891720472e-14,ok,
7M6C,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7M6C.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7M6C.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7NRW,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7NRW.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7NRW.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7NSR,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7NSR.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7NSR.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7O60,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7O60.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7O60.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7Q02,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7Q02.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7Q02.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7RJI,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7RJI.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7RJI.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7U9D,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7U9D.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7U9D.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7VR6,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7VR6.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7VR6.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7W9A,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7W9A.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7W9A.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7WKB,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7WKB.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7WKB.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7WVT,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7WVT.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7WVT.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7YF1,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7YF1.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7YF1.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
7Z6W,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7Z6W.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7Z6W.pdbqt,A:IG7:201,chem,63,5.830951836318005,188,7.749739406698702e-15,ok,
8GOT,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8GOT.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8GOT.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
8GYN,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8GYN.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8GYN.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
8HD4,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8HD4.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8HD4.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
8IQU,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8IQU.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8IQU.pdbqt,A:649:601,chem,42,1.405389371567283,545,1.228421755782095e-14,ok,
8IVL,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8IVL.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8IVL.pdbqt,A:CLR:201,chem,28,3.4475024085768027,134,4.2499128319266365e-15,ok,
8QJZ,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8QJZ.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8QJZ.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
8T5T,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8T5T.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8T5T.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
8YR6,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8YR6.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8YR6.pdbqt,,,,,,,error,All poses failed. Errors: pose 1: Prediction: no ligand with matching residue name.
