pdbid,ref,pred,ligand_id,pairing_method,ligand_heavy_atoms,ligand_rmsd,protein_pairs,protein_rmsd,status,error
6XUW,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XUW.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XUW.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6XVQ,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XVQ.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XVQ.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6XVR,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XVR.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XVR.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
6XW9,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/6XW9.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/6XW9.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7DEI,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7DEI.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7DEI.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7E25,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7E25.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7E25.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7FW5,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7FW5.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7FW5.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7FXL,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7FXL.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7FXL.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7FY1,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7FY1.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7FY1.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7FZK,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7FZK.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7FZK.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7JX2,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7JX2.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7JX2.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7K3I,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7K3I.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7K3I.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7M6C,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7M6C.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7M6C.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7NRW,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7NRW.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7NRW.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7NSR,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7NSR.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7NSR.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7O60,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7O60.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7O60.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7Q02,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7Q02.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7Q02.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7RJI,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7RJI.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7RJI.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7U9D,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7U9D.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7U9D.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7VR6,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7VR6.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7VR6.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7W9A,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7W9A.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7W9A.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7WKB,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7WKB.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7WKB.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7WVT,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7WVT.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7WVT.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7YF1,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7YF1.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7YF1.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
7Z6W,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/7Z6W.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/7Z6W.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
8GOT,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8GOT.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8GOT.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
8GYN,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8GYN.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8GYN.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
8HD4,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8HD4.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8HD4.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
8IQU,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8IQU.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8IQU.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
8IVL,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8IVL.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8IVL.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
8QJZ,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8QJZ.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8QJZ.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
8T5T,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8T5T.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8T5T.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
8YR6,/home/ackson_tempel/lipid_docking_benchmark/benchmark_references/8YR6.cif,/home/ackson_tempel/lipid_docking_benchmark/model_outputs/vina/8YR6.pdbqt,,,,,,,error,Unexpected: name 'split_models' is not defined
